listing_id,high,medium,low
7142618,0.05819647,0.40840432,0.5333992
7210040,0.004789819,0.005947511,0.98926264
7174566,0.001299923,0.0594533,0.9392467
7191391,0.16922475,0.4971972,0.33357802
7171695,0.012334709,0.49296355,0.49470174
7225206,0.0025943087,0.11348934,0.8839163
7200075,0.00011859598,0.0009706519,0.9989108
7145074,0.38579214,0.46838716,0.14582075
7193645,0.001070416,0.030555176,0.9683744
7147703,0.0003257569,0.0018874997,0.99778676
7182218,0.01769701,0.13931194,0.84299105
7132136,0.0049291286,0.103046395,0.89202446
7130670,0.024971778,0.4414857,0.5335425
7151855,0.00045145172,0.0062091555,0.99333936
7158358,0.0019462053,0.042308077,0.95574576
7221001,0.0026431081,0.17304827,0.82430863
7100305,0.50386816,0.35269225,0.14343958
7096581,0.09709074,0.4930159,0.40989342
7177904,0.016934799,0.4456011,0.5374641
7122823,0.0045879995,0.008931069,0.98648095
7183502,0.0012732606,0.019062884,0.97966385
7170627,0.08567367,0.6946431,0.2196832
7154826,0.09285287,0.59476537,0.3123817
7155276,0.00912909,0.19100572,0.7998652
7126641,0.055585675,0.20598008,0.73843426
7096119,0.07301788,0.4484924,0.47848973
7197172,0.0033043863,0.05734438,0.9393512
7189973,0.067330346,0.17865269,0.754017
7123008,0.07554039,0.17743501,0.7470246
7146900,0.0776342,0.4509376,0.47142822
7109717,0.0019170926,0.015500833,0.9825821
7129938,0.021409295,0.14340664,0.8351841
7107178,0.00058697345,0.006963871,0.99244916
7176321,0.005092554,0.22236702,0.77254045
7128745,0.0007497781,0.0018204985,0.99742967
7142399,0.0122791305,0.43534002,0.55238086
7173397,0.0015130787,0.06066756,0.9378194
7097445,0.051643886,0.20775081,0.7406053
7176649,0.0047091697,0.053906754,0.94138414
7217973,0.015478641,0.09619417,0.88832724
7181413,0.113978505,0.33716682,0.5488547
7131045,0.0035344763,0.06937356,0.92709196
7227600,0.10798159,0.5306068,0.3614116
7152410,0.0002415993,0.008981628,0.9907768
7164630,0.055162594,0.25095975,0.69387764
7233385,0.088176474,0.3335521,0.57827145
7132168,0.049091656,0.40138438,0.54952395
7177475,0.0012226823,0.007384422,0.99139297
7195866,0.0022598673,0.037991833,0.95974827
7128348,2.23356e-05,0.00092534657,0.99905235
7127663,0.06640339,0.41021454,0.52338207
7224803,0.0062968032,0.056372985,0.93733025
7175018,0.00713377,0.23838319,0.75448304
7172595,0.034954134,0.3000998,0.6649461
7109912,0.020885956,0.38923287,0.5898812
7138297,0.0027245062,0.008181914,0.98909354
7092476,0.005088511,0.12621392,0.8686976
7089303,0.089510195,0.3783293,0.5321605
7125155,0.03267292,0.55666035,0.41066673
7220062,0.00021977481,0.015911927,0.98386836
7106449,0.037698455,0.3654133,0.59688824
7128225,0.08589996,0.667456,0.24664411
7195250,0.0005094144,0.033813268,0.9656773
7218672,0.012801475,0.4616421,0.52555645
7196783,0.00451902,0.052854385,0.94262654
7103890,0.012138205,0.12557219,0.86228955
7091781,0.021643996,0.34551767,0.6328383
7188560,0.001143484,0.026558839,0.97229767
7158435,0.035664007,0.27889115,0.68544483
7174040,0.038581684,0.35382295,0.6075954
7090560,0.060767923,0.50449485,0.43473718
7176342,0.00020946421,0.0021869512,0.9976036
7192962,0.0039347853,0.05858978,0.93747544
7097397,0.01167474,0.26686487,0.72146034
7145866,0.005886404,0.11581642,0.87829715
7206754,0.0001745795,0.00497229,0.9948532
7138175,0.034175705,0.61014616,0.3556781
7149594,0.0017200342,0.14416657,0.8541134
7156633,0.004704659,0.16217068,0.83312464
7105345,0.038160708,0.55079424,0.41104504
7213632,0.00088372146,0.015038909,0.98407733
7183113,0.00017158153,0.015878167,0.98395026
7140000,0.27962598,0.52758604,0.19278795
7195613,0.020324912,0.40331343,0.57636166
7105115,0.024896353,0.39425752,0.58084613
7160348,6.63739e-05,0.0018209616,0.9981127
7160614,0.0029087134,0.11761766,0.8794737
7092337,0.0015808339,0.1412924,0.8571268
7147336,0.00058414333,0.026742745,0.9726731
7218407,0.0093404325,0.045674074,0.9449855
7153777,0.015129777,0.010731622,0.9741387
7105692,0.10086121,0.64258057,0.25655818
7182783,0.0024329757,0.061877605,0.9356894
7175581,0.00032201855,0.0036746315,0.9960033
7178664,0.18569808,0.4495087,0.36479324
7211063,0.55367506,0.3204217,0.12590325
7224728,0.0054080603,0.0952547,0.8993373
7102627,0.04692291,0.31010222,0.64297485
7092248,0.24836949,0.33058977,0.42104074
7207732,0.013240819,0.039226625,0.94753253
7103067,0.01609481,0.2962157,0.6876895
7229817,0.0020465767,0.15434797,0.8436055
7172753,0.13573363,0.6347109,0.22955544
7125988,8.692276e-05,0.004492686,0.9954204
7091708,0.0038885465,0.056887377,0.939224
7120982,0.37717173,0.34302816,0.27980012
7200404,0.15947504,0.28402248,0.55650246
7134396,0.004028083,0.09151821,0.9044537
7094055,0.028692242,0.17697564,0.79433215
7220352,0.0004289042,0.006206321,0.9933648
7097260,0.002044651,0.00788455,0.9900709
7132074,0.0022557105,0.17858501,0.81915927
7195758,0.007375288,0.14580812,0.84681654
7218227,0.0039898134,0.080686264,0.9153239
7191025,9.245662e-06,0.0007303751,0.99926037
7152268,0.67997277,0.21915871,0.10086851
7210298,0.030233325,0.21900538,0.7507613
7096221,0.00013620303,0.0088634845,0.99100035
7137429,0.01267341,0.17673793,0.81058866
7141582,0.7967588,0.16526547,0.03797578
7125014,0.499872,0.41484842,0.085279614
7204283,0.014607205,0.08675849,0.8986344
7129195,0.00010592718,0.025339767,0.97455436
7208151,0.00045786006,0.017062511,0.9824797
7169433,0.30634248,0.560599,0.1330585
7194385,0.0013338578,0.048905794,0.9497603
7184378,0.036858942,0.15726118,0.80587995
7112430,0.0655764,0.44550037,0.4889232
7224419,0.0029188774,0.18716122,0.80991983
7176557,6.8568144e-05,0.0112272035,0.98870426
7185501,0.07526524,0.39202732,0.53270745
7205296,6.0278308e-05,0.0007832546,0.9991565
7143873,0.0010622573,0.011225304,0.98771244
7227106,0.37060222,0.31069893,0.31869885
7143808,0.48235506,0.44268587,0.074959084
7123007,0.14630057,0.29594952,0.5577499
7120025,0.4264622,0.297379,0.27615878
7095934,0.05099607,0.71980935,0.22919457
7102526,0.021301098,0.22862822,0.75007063
7149561,0.05130648,0.33732063,0.6113729
7147321,0.21131673,0.6666426,0.12204064
7163675,0.00018365972,0.00039633745,0.99942005
7203197,0.0005315445,0.017378442,0.98209
7192159,0.00014496925,0.0024509286,0.99740404
7124635,0.00014772888,0.0029238253,0.9969285
7138513,0.000497818,0.0030777163,0.9964245
7116744,0.038288098,0.40001547,0.5616964
7228168,6.153227e-05,0.0012854235,0.99865305
7156739,0.13316369,0.6479533,0.21888301
7233157,0.117604055,0.4608834,0.42151257
7091879,0.01992987,0.3333214,0.6467487
7145151,0.1056043,0.53270334,0.3616924
7230883,6.943173e-05,0.0010542752,0.9988763
7188256,0.583314,0.3362202,0.08046578
7203095,9.66606e-06,0.0002378583,0.99975246
7142105,0.12905109,0.40887773,0.46207115
7210546,0.01658482,0.2983469,0.68506825
7134026,0.3264202,0.5767896,0.096790224
7119521,0.0018616538,0.34622392,0.6519144
7225812,0.012486494,0.39088565,0.59662783
7231536,0.030854532,0.3329585,0.636187
7120399,0.00037802424,0.0048855804,0.9947364
7209940,0.01479014,0.012243626,0.9729662
7125730,0.07612677,0.54859626,0.37527695
7129665,0.0041994974,0.0180928,0.9777077
7156628,0.031554345,0.43905798,0.5293877
7154533,0.000580029,0.01962155,0.97979844
7194011,0.0043074423,0.11400448,0.8816881
7159573,0.10494178,0.49449325,0.40056497
7122632,0.00012153986,0.00090027467,0.99897826
7199902,0.0004660779,0.009629722,0.9899042
7204514,0.042271174,0.08135156,0.8763773
7114559,0.00066497625,0.0053525805,0.9939824
7172574,0.015063639,0.1424091,0.8425272
7190848,0.014207956,0.23053356,0.7552585
7127320,0.22511607,0.74787,0.027013974
7099989,0.017878784,0.20780037,0.77432084
7193209,0.2555996,0.61432254,0.13007788
7163387,0.3324481,0.5409467,0.1266052
7192322,0.0025716021,0.06355733,0.9338711
7181284,0.022867078,0.27525267,0.7018802
7138658,2.1081738e-05,0.0010046966,0.9989742
7094836,0.0003598653,0.0043233125,0.99531686
7228347,0.00054271903,0.0022131335,0.9972441
7092957,0.025217636,0.3233883,0.65139407
7095106,0.0484591,0.45094964,0.5005912
7118353,0.00027360657,0.030609714,0.9691167
7187196,5.418253e-05,0.0016871595,0.99825865
7171952,0.083139986,0.6366004,0.2802596
7109967,0.001568178,0.06454251,0.93388927
7121401,0.04182175,0.19664158,0.76153666
7117926,0.1378017,0.60310525,0.25909305
7149587,2.190248e-05,0.0006333025,0.99934477
7153700,3.1077758e-05,0.0011768342,0.9987921
7128436,0.0028355203,0.010997087,0.9861674
7156683,0.008903794,0.082174964,0.90892124
7183547,0.0015033513,0.088089034,0.91040766
7130682,0.017355967,0.15632205,0.82632196
7191787,0.00014124316,0.005868909,0.9939898
7201129,0.00041706182,0.048896022,0.950687
7131018,0.01856698,0.19648717,0.78494585
7191519,0.017827407,0.16097113,0.82120144
7129888,0.0011328254,0.09377155,0.9050956
7119314,0.001170053,0.0035997285,0.9952302
7173398,0.006904648,0.25573653,0.7373588
7100690,0.0047755954,0.0037033968,0.991521
7111231,0.026104413,0.5402333,0.4336623
7173783,0.0037163224,0.09162033,0.90466326
7185543,0.015795162,0.36716008,0.61704475
7190190,0.0030991416,0.29077485,0.706126
7157963,0.024436291,0.2887516,0.6868121
7158304,0.002820134,0.0026457119,0.99453413
7095639,0.060666613,0.35008645,0.5892469
7130993,0.0007120699,0.03751836,0.9617696
7117359,0.04128326,0.25441062,0.7043061
7122494,1.1575968e-05,0.0003108913,0.99967754
7093292,0.1137951,0.4870376,0.39916733
7214909,0.005230224,0.031055585,0.96371424
7178939,0.092987284,0.571511,0.33550176
7209358,6.541292e-06,0.00019641401,0.99979705
7232607,0.000270883,0.23607008,0.763659
7207044,0.0014466676,0.027764902,0.9707884
7223765,0.0030360045,0.15638147,0.84058255
7103387,0.083656594,0.3807629,0.53558046
7149774,0.00063602877,0.014903253,0.9844608
7105211,0.0035656933,0.08435911,0.91207516
7183544,0.0015060648,0.10046747,0.89802647
7233547,0.017974464,0.11190084,0.87012476
7096046,0.0014944957,0.13653484,0.86197066
7174305,0.00082442025,0.0039878506,0.99518776
7172833,0.051539604,0.17158145,0.7768789
7109230,0.0007921102,0.071918875,0.927289
7180549,0.01554561,0.22859968,0.7558547
7096591,0.00028148285,0.010054217,0.98966426
7110015,0.005285481,0.20133337,0.79338115
7114048,0.058231097,0.66666275,0.27510616
7111037,0.23460448,0.55440605,0.21098946
7218940,0.0025352603,0.045987766,0.95147693
7151360,0.7331993,0.23752886,0.029271862
7127611,0.15945658,0.43310866,0.4074348
7157286,0.07516464,0.4232149,0.5016205
7155237,0.019619545,0.3636615,0.616719
7152325,0.73649025,0.20371813,0.059791595
7133809,0.0073341695,0.013309856,0.979356
7151723,0.1954929,0.23203278,0.57247436
7139628,0.02935782,0.2568101,0.713832
7116008,0.00010561028,0.028114801,0.9717795
7139222,0.07843789,0.273915,0.64764714
7118151,0.025960963,0.17449217,0.79954684
7211749,0.033809733,0.19260485,0.77358544
7216084,3.128344e-05,0.00027606264,0.9996927
7167944,0.19187345,0.6120544,0.19607222
7204462,0.60752505,0.31442207,0.07805285
7170651,0.046686128,0.4776738,0.47564006
7166110,0.0038626136,0.01597507,0.98016226
7215024,0.0027540508,0.033007335,0.96423864
7092587,0.06725383,0.5070035,0.42574275
7228780,0.005237227,0.019665424,0.9750973
7113165,0.044108354,0.24103431,0.7148573
7185875,0.022215249,0.14625603,0.8315287
7207091,0.012669932,0.12235887,0.86497116
7154391,0.038137566,0.48958156,0.47228083
7134369,0.021322204,0.30036506,0.6783127
7114144,0.005143645,0.083192565,0.91166383
7225788,8.84612e-05,0.0011235967,0.99878794
7174343,0.028130695,0.16891648,0.8029528
7184376,0.022861423,0.26243916,0.71469945
7099086,0.0011987251,0.046942204,0.95185906
7206516,0.0003902179,0.008653522,0.99095625
7109865,7.249044e-05,0.0017101604,0.9982173
7221603,0.0150322765,0.19732374,0.787644
7102769,0.0092841955,0.15549667,0.83521914
7136804,0.0010983237,0.05068902,0.9482127
