listing_id,high,medium,low
7170325,0.02585015259683132,0.40169814229011536,0.5724517107009888
7092344,0.042665787041187286,0.4718592166900635,0.48547500371932983
7158677,0.014463500119745731,0.22222422063350677,0.7633122801780701
7211212,0.06992068886756897,0.15633679926395416,0.7737424969673157
7225292,0.002710935426875949,0.0444759763777256,0.9528130292892456
7226687,0.0230515468865633,0.3504171669483185,0.6265313029289246
7126989,0.04854058101773262,0.25914210081100464,0.6923173069953918
7114138,0.37793564796447754,0.43358662724494934,0.1884777694940567
7131094,0.011843026615679264,0.0349479578435421,0.9532089829444885
7224815,0.0015684820245951414,0.1544373482465744,0.843994140625
7107333,0.0008466364233754575,0.038496267050504684,0.9606571197509766
7088993,0.1156262457370758,0.49046605825424194,0.39390772581100464
7216312,0.04967628791928291,0.5964410305023193,0.35388267040252686
7140668,0.010991311632096767,0.15290309488773346,0.8361055850982666
7141160,0.003924091346561909,0.1299186795949936,0.8661572337150574
7753784,0.0035426977556198835,0.038864996284246445,0.9575923085212708
7140840,0.004259671084582806,0.06720710545778275,0.9285332560539246
7172046,0.24103733897209167,0.502845048904419,0.2561176121234894
7168225,0.00075112609192729,0.03444475680589676,0.9648041129112244
7213185,0.00046412652591243386,0.0031217788346111774,0.9964141249656677
7206465,0.07948074489831924,0.27348577976226807,0.6470335125923157
7134612,0.00018684726092033088,0.005381014198064804,0.9944321513175964
7156935,0.00010054523590952158,0.005683111492544413,0.9942163228988647
7096161,0.008557138964533806,0.04648595303297043,0.94495689868927
7131812,0.006603167857974768,0.16061905026435852,0.8327777981758118
7185840,0.03361840546131134,0.1423676311969757,0.8240139484405518
7114220,0.00037845043698325753,0.005475123878568411,0.994146466255188
7231209,0.00423197727650404,0.11452208459377289,0.8812459111213684
7229242,0.002262138295918703,0.051756370812654495,0.9459814429283142
7089887,0.01892912946641445,0.25221899151802063,0.7288519144058228
7217009,0.032577045261859894,0.4728408455848694,0.4945821464061737
7167986,0.7178720831871033,0.21410831809043884,0.06801963597536087
7126940,0.014140128158032894,0.12722079455852509,0.8586390614509583
7159596,0.03329763188958168,0.4646769165992737,0.5020254850387573
7111210,0.3082717955112457,0.5331549644470215,0.1585732251405716
7152345,0.0018727310234680772,0.0056047686375677586,0.9925225377082825
7204899,0.01423938199877739,0.17699751257896423,0.8087630867958069
7230245,0.10042112320661545,0.310818076133728,0.5887607932090759
7211226,0.021164990961551666,0.15788058936595917,0.820954442024231
7195563,0.005079979542642832,0.0348268561065197,0.9600932002067566
7181313,0.060285139828920364,0.5858967304229736,0.3538181483745575
7206858,0.0006233148742467165,0.01520166639238596,0.9841750264167786
7126878,0.08158555626869202,0.2785215377807617,0.6398928761482239
7174518,0.0002572021330706775,0.0012164949439466,0.9985262155532837
7209804,0.01748725399374962,0.11037307232618332,0.8721396327018738
7119598,0.0004191050538793206,0.039040420204401016,0.9605404138565063
7133917,0.0002884075220208615,0.0038815599400550127,0.9958299994468689
7174224,0.06597213447093964,0.23931600153446198,0.6947119235992432
7157060,0.05827432498335838,0.6760472655296326,0.26567837595939636
7173006,0.04713158309459686,0.20000006258487701,0.7528683543205261
7216314,0.0009987476514652371,0.009775849059224129,0.989225447177887
7219476,0.004248437937349081,0.06546277552843094,0.9302887320518494
7139119,8.157268166542053e-05,0.005578968208283186,0.9943395256996155
7206653,0.002342659281566739,0.2055005580186844,0.7921567559242249
7091061,0.019255077466368675,0.1377847045660019,0.8429601788520813
7097027,0.001884831115603447,0.04034138843417168,0.9577738046646118
7106145,0.05160439386963844,0.2979694902896881,0.6504260897636414
7167352,0.008250197395682335,0.054166145622730255,0.9375836849212646
7168370,0.00030549411894753575,0.010638455860316753,0.9890561103820801
7097907,0.015586713328957558,0.10951065272092819,0.8749026656150818
7231268,0.04740572348237038,0.37700238823890686,0.5755919218063354
7136953,0.044698603451251984,0.5922057628631592,0.36309561133384705
7163499,0.00020423371461220086,0.04168012738227844,0.9581156373023987
7205089,0.016552919521927834,0.2326371967792511,0.7508098483085632
7215442,0.0033987420611083508,0.09296964108943939,0.9036315679550171
7221305,0.0020086881704628468,0.04899624362587929,0.9489951133728027
7218351,0.007061150390654802,0.3283732235431671,0.6645656228065491
7148695,0.17326892912387848,0.3994885981082916,0.4272424280643463
7134031,0.08231034874916077,0.14021551609039307,0.7774741053581238
7194919,0.012286072596907616,0.3083711266517639,0.6793428063392639
7198551,3.668683712021448e-05,0.00042344070971012115,0.999539852142334
7090836,8.757001523918007e-06,0.0005161329754628241,0.9994751811027527
7129585,0.003137889550998807,0.04786442220211029,0.9489976763725281
7107617,0.10836710780858994,0.6008704900741577,0.29076242446899414
7232120,0.15860474109649658,0.5707704424858093,0.2706248462200165
7158471,0.0006283949478529394,0.0039925482124090195,0.9953790903091431
7117491,0.00014371211000252515,0.004171155858784914,0.9956851005554199
7194997,0.007175858598202467,0.03789028525352478,0.9549338817596436
7184842,0.01819945126771927,0.3050631582736969,0.676737368106842
7111019,0.0735652968287468,0.2849594056606293,0.641475260257721
7149858,0.0031515234149992466,0.026853865012526512,0.9699945449829102
7141788,0.014234161004424095,0.16466683149337769,0.821099042892456
7134172,0.08221418410539627,0.5240897536277771,0.3936960697174072
7233228,0.01939750276505947,0.6197302341461182,0.3608722686767578
7166956,0.0008353315643034875,0.006437081377953291,0.9927276372909546
7134741,0.002777160843834281,0.022124825045466423,0.9750979542732239
7148587,7.541450031567365e-05,0.0010865929070860147,0.9988380074501038
7114391,0.04679887369275093,0.4178321063518524,0.5353690385818481
7210245,0.01046784594655037,0.11927640438079834,0.870255708694458
7200221,0.2579513192176819,0.4862789809703827,0.25576964020729065
7176451,0.0006369260954670608,0.01887478679418564,0.9804883003234863
7112578,0.00047676454414613545,0.009421825408935547,0.9901013374328613
7169964,0.09339800477027893,0.4401973783969879,0.4664045572280884
7129699,0.431204229593277,0.3741321563720703,0.1946636438369751
7192613,0.007198916282504797,0.0789749026298523,0.9138261675834656
7137236,0.0002200835442636162,0.014963553287088871,0.9848163723945618
7129545,0.001448534894734621,0.057513006031513214,0.9410384893417358
7167474,0.03820960596203804,0.455191969871521,0.5065984129905701
7187520,0.00030315786716528237,0.0052256472408771515,0.9944711923599243
7219030,0.023996414616703987,0.23614609241485596,0.7398574948310852
7194762,0.008484241552650928,0.3281704783439636,0.6633452773094177
7223079,0.10768856108188629,0.22121870517730713,0.6710927486419678
7197337,0.005106995347887278,0.23933722078800201,0.7555558085441589
7103559,0.025832291692495346,0.4021526873111725,0.5720149874687195
7112266,0.02255621924996376,0.09642518311738968,0.8810185790061951
7172018,0.13220146298408508,0.6945343613624573,0.17326422035694122
7161834,0.0371064618229866,0.27030786871910095,0.6925856471061707
7135375,0.0032120824325829744,0.15068992972373962,0.846098005771637
7129249,0.00327552342787385,0.08188856393098831,0.9148359298706055
7125143,0.004713583737611771,0.1259121298789978,0.8693742752075195
7151407,0.3665088415145874,0.5011462569236755,0.13234488666057587
7223550,0.0003833372611552477,0.021464109420776367,0.9781525731086731
7223021,0.24089081585407257,0.5703752636909485,0.18873392045497894
7174183,0.02648736536502838,0.20304235816001892,0.7704703211784363
7202273,7.66416487749666e-05,0.0005316946771927178,0.9993916749954224
7161696,0.16199631989002228,0.3548862934112549,0.48311734199523926
7225795,0.01727723889052868,0.16015462577342987,0.8225681185722351
7095668,0.00037422418245114386,0.016133539378643036,0.9834923148155212
7234386,0.3026210367679596,0.4792355000972748,0.21814343333244324
7230215,0.10817369818687439,0.46056169271469116,0.4312646687030792
7127331,0.015001867897808552,0.09317553788423538,0.8918225765228271
7167945,0.00519607774913311,0.18215134739875793,0.812652587890625
7190799,0.003460520412772894,0.15931347012519836,0.8372260332107544
7120422,0.0010551904560998082,0.017400087788701057,0.9815447330474854
7220083,0.0015446014003828168,0.002883263397961855,0.9955720901489258
7103388,0.30092838406562805,0.5185179710388184,0.18055365979671478
7163634,0.23230378329753876,0.42314186692237854,0.3445543050765991
7124748,0.535869300365448,0.4469456970691681,0.017185028642416
7220833,0.01641169749200344,0.38620537519454956,0.5973829030990601
7214952,0.07623444497585297,0.3213052749633789,0.6024602651596069
7116891,0.12634573876857758,0.5333723425865173,0.3402819037437439
7137270,0.006261786445975304,0.49558836221694946,0.4981498420238495
7137935,0.002571302931755781,0.028828274458646774,0.9686004519462585
7150092,0.0036679734475910664,0.007768607698380947,0.9885634183883667
7144140,0.00024713086895644665,0.008673562668263912,0.9910792708396912
7100389,0.2564322054386139,0.4690197706222534,0.27454808354377747
7221077,0.010107587091624737,0.25698575377464294,0.732906699180603
7219078,0.04970560967922211,0.42624542117118835,0.5240489840507507
7095541,0.0005611978704109788,0.014140721410512924,0.9852980375289917
7203328,0.11841338872909546,0.5785601735115051,0.3030264675617218
7087981,0.021494649350643158,0.3324113190174103,0.646094024181366
7229492,0.003844568273052573,0.10756418108940125,0.8885912299156189
7206615,0.0026466494891792536,0.20590652525424957,0.7914468050003052
7120758,0.006038479972630739,0.08781097829341888,0.9061505198478699
7107623,0.016579078510403633,0.36866363883018494,0.6147572994232178
7136685,0.024396557360887527,0.1957332044839859,0.7798702716827393
7146873,0.0020031093154102564,0.06415048241615295,0.9338464140892029
7173496,0.03877047449350357,0.4714191257953644,0.48981037735939026
7223131,0.048598017543554306,0.6164742708206177,0.33492767810821533
7126261,0.12761200964450836,0.6211395263671875,0.25124841928482056
7153662,0.0035027379635721445,0.013372315093874931,0.9831249713897705
7096174,0.3341161012649536,0.180665522813797,0.485218346118927
7169773,0.00031395297264680266,0.0030661707278341055,0.9966198205947876
7166336,6.886230403324589e-05,0.0005003255209885538,0.9994308352470398
7214496,0.010463462211191654,0.13240113854408264,0.8571353554725647
7132195,0.09116653352975845,0.275130957365036,0.6337025165557861
7105198,0.002184216631576419,0.09066899120807648,0.9071468114852905
7105648,0.01008198969066143,0.17907002568244934,0.81084805727005
7112992,0.005356264300644398,0.06351952254772186,0.931124210357666
7192198,0.020268632099032402,0.31208890676498413,0.6676424741744995
7105389,0.09066446125507355,0.5959181785583496,0.31341737508773804
7120917,0.04268508777022362,0.6922861933708191,0.2650287449359894
7136806,0.18378682434558868,0.5808156132698059,0.23539762198925018
7109319,0.04792395979166031,0.2576170861721039,0.6944589614868164
7115282,0.02357311174273491,0.7294358611106873,0.24699103832244873
7146676,0.02816542237997055,0.19229795038700104,0.7795366644859314
7215893,2.99656003335258e-05,0.0009136168519034982,0.9990563988685608
7165629,0.05761931836605072,0.6374379396438599,0.304942786693573
7219540,0.10472363233566284,0.42636358737945557,0.4689127504825592
7136465,0.004798718262463808,0.06208796054124832,0.9331132769584656
7232225,0.009062621742486954,0.2320171594619751,0.7589202523231506
7105202,0.013616741634905338,0.1300024688243866,0.856380820274353
7126430,0.003157558850944042,0.26513928174972534,0.7317031621932983
7111867,0.00018813824863173068,0.004252413287758827,0.9955594539642334
7146798,0.0008936869562603533,0.021759726107120514,0.9773465991020203
7092134,0.032015856355428696,0.5602400898933411,0.40774402022361755
7156595,0.14179807901382446,0.5310907363891602,0.32711121439933777
7230524,0.050583913922309875,0.4144037067890167,0.5350123643875122
7096089,0.0018291625892743468,0.03659944608807564,0.9615713357925415
7204276,0.015180336311459541,0.27097418904304504,0.7138454914093018
7187503,3.080934038734995e-05,0.0020262273028492928,0.9979429841041565
7157119,0.014457693323493004,0.299683153629303,0.6858591437339783
7205310,0.00011211973469471559,0.0033547922503203154,0.9965330362319946
7116785,0.19487455487251282,0.31417348980903625,0.49095192551612854
7220345,0.00017324219516012818,0.0016865547513589263,0.9981402158737183
7213335,0.0005536216194741428,0.014225813560187817,0.9852205514907837
7226774,0.0029287172947078943,0.11230652779340744,0.8847647905349731
7139673,3.3543277822900563e-05,0.004454650916159153,0.9955118298530579
7158994,0.4324567914009094,0.5303212404251099,0.03722196817398071
